Barrio,Fecha,Mes,Comuna,Tipo_Evento
brisas del cauca,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/17/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
brisas del cauca,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/22/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/22/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/22/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/22/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/22/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/22/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/22/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/22/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/22/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/22/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/22/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/22/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/22/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/22/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/22/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/22/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/22/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/22/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/22/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/22/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/22/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/22/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/22/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/22/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/22/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/22/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/22/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA - SECTOR LA FINCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA - SECTOR LA FINCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA - SECTOR LA FINCA,01/22/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA - SECTOR LA FINCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA - SECTOR LA FINCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA - SECTOR LA FINCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA - SECTOR LA FINCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA - SECTOR LA FINCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA - SECTOR LA FINCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA - SECTOR LA FINCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA - SECTOR LA FINCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA - SECTOR LA FINCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA - SECTOR LA FINCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA - SECTOR LA FINCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA - SECTOR LA FINCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA - SECTOR LA FINCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA - SECTOR LA FINCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA - SECTOR LA FINCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA - SECTOR LA FINCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA - SECTOR LA FINCA,01/22/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA - SECTOR LA FINCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA - SECTOR LA FINCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA - SECTOR LA FINCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA - SECTOR LA FINCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA - SECTOR LA FINCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA - SECTOR LA FINCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA - SECTOR LA FINCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA - SECTOR LA FINCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA - SECTOR LA FINCA,01/22/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA - SECTOR LA FINCA,01/22/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA - SECTOR LA FINCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA - SECTOR LA FINCA,01/22/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA - SECTOR LA FINCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA - SECTOR LA FINCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA - SECTOR LA FINCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA - SECTOR LA FINCA,01/22/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA - SECTOR LA FINCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA - SECTOR LA FINCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA - SECTOR LA FINCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA - SECTOR LA FINCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA - SECTOR LA FINCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA - SECTOR LA FINCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA - SECTOR LA FINCA,01/22/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA - SECTOR LA FINCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA - SECTOR LA FINCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA - SECTOR LA FINCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA - SECTOR LA FINCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA - SECTOR LA FINCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA - SECTOR LA FINCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA - SECTOR LA FINCA,01/23/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA - SECTOR LA FINCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
BRISAS DEL CAUCA - SECTOR LA FINCA,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
